Index,RMS,dBFS,8Hz,12.5Hz,16Hz,20Hz,25Hz,31.5Hz,40Hz,50Hz,63Hz,80Hz,100Hz,125Hz,160Hz,200Hz,250Hz,315Hz,400Hz,500Hz,630Hz,800Hz,1000Hz,1250Hz,1600Hz,2000Hz,2500Hz,3150Hz,4000Hz,5000Hz,6300Hz,8000Hz,10000Hz,12500Hz,16000Hz,20000Hz
12.0,2413.0,-22.657852261018636,5.121142747520233,5.293069617697544,5.293069617697544,5.293069617697544,4.44699062767689,4.44699062767689,4.46370896859341,4.7409295872613,4.881255670620116,5.110812517215546,5.45256282705251,5.919420449655735,5.508025446900212,5.712532309912009,5.706734689231859,5.099575157749122,5.573153353629331,5.273558633971025,5.1722779047886664,4.705459094885257,4.754987082321052,4.502041273080534,4.697385964109036,3.978113970309042,3.9285502818202818,3.803477339687782,3.7668495423151134,3.7030363687770618,3.6209471429855027,3.495779331322895,3.4096735214699203,3.330075988571126,3.242009536846728,3.2368821950657916
13.0,2673.0,-21.769019524063612,4.844303174577265,4.689530681359015,4.689530681359015,4.689530681359015,4.845570569497186,4.845570569497186,5.004268513537962,5.157919929427175,5.20032994330359,5.637562834714865,6.1586180441615355,5.999265756597581,4.7580396566810235,6.143779391471417,5.629863666633133,5.797205265464718,5.478872095985853,5.135956641139132,4.950091661263916,4.780370912494809,4.692143242879693,4.4540073381487355,4.418724128514635,4.345746404276272,4.194023260485539,4.103284224268884,3.9912936468503273,3.916620287865595,3.810197677820282,3.7315073881374006,3.6450832435304306,3.56442470984292,3.49661248203499,3.4097517350174216
14.0,3470.0,-19.50240920337688,4.9564949893598635,4.762014051853472,4.762014051853472,4.762014051853472,5.1867420457802265,5.1867420457802265,5.253689708473217,5.21109669780276,5.427349673199074,6.012469401625786,6.2150343276594295,5.373591545421851,5.711503518568936,6.106821839108513,6.239082918667926,5.670350112340164,5.575501409347825,5.547633641629821,5.0441437351091905,4.755878439919537,4.810041589666309,4.192513281641037,4.7635204666057005,4.685966216773499,4.437485268997974,4.311835258552863,4.239346073987757,4.123259624777861,4.021224932029533,3.934106353097592,3.840471377017187,3.758776012721668,3.6916230718250156,3.6741254833231816
15.0,2968.0,-20.859720767054565,5.020427582087865,5.003249740379067,5.003249740379067,5.003249740379067,4.87039241540193,4.87039241540193,4.910346283711146,5.125898529717651,4.83579829884677,5.896668630460053,5.8908698510894695,5.6889047937371835,5.969045509467256,5.764812061183194,5.828801745837651,5.8465656637842,5.925051567626501,5.125458268916562,4.741035702149143,4.747704965626495,4.713758502068083,4.272882107926009,4.836045573079326,4.688780681062118,4.492247863445051,4.381769028125921,4.246156025829401,4.148212158676128,4.043556380314794,3.9625938165976047,3.8697324746314665,3.7883847548548246,3.7219515697771066,3.703803563994955
16.0,4027.0,-18.209366107045724,5.422868775433255,5.415695068247395,5.415695068247395,5.415695068247395,5.373749641899415,5.373749641899415,5.408431313014314,5.533853626990046,5.645019883088444,5.980302270256217,6.310962480870025,5.426187303543463,5.5165750778848945,5.450312685557648,5.584881000720133,6.197152332803525,5.501557526667437,5.0733787403452855,5.029761133638838,4.697386336867059,4.744589303777227,4.563067785627314,4.361241676225365,4.276870372417931,4.203433756372051,4.1082305268636565,3.9768336873172316,3.858057119209226,3.7786768439013514,3.6876162005261848,3.5969780650511165,3.5158050703715276,3.4446457751925923,3.4049362299137043
17.0,3076.0,-20.54927207660649,5.070898210584802,5.01841210324921,5.01841210324921,5.01841210324921,5.1812820053786615,5.1812820053786615,5.204969468553072,5.159949174298962,5.259141802102525,5.530107691457595,6.523931948569477,5.4598264067796745,5.566620063519796,6.041538350932109,5.863040694161758,6.00565560049277,5.515096479405976,5.1864062249608205,5.169498702293071,5.038161118439508,4.901688318865444,4.715394863971451,4.672176112493459,4.736418591422417,4.525727846038067,4.407905168931955,4.320681537680225,4.2028157061323945,4.086500295118493,3.9970911406602125,3.908631814224056,3.8276775907512497,3.7552872869379796,3.74791233137685
18.0,1602.0,-26.21574846422998,4.770852011642144,4.665861300420951,4.665861300420951,4.665861300420951,5.04785134799105,5.04785134799105,5.074300728152086,5.030074820120711,5.183661790243704,5.453649215172915,6.159203188914769,6.0420471792131725,5.170584094904837,5.728966590640344,5.735602799095031,5.0018806862305025,5.175443501193899,5.065819543321739,4.819465930881098,4.697552050252245,4.596986100573753,4.3572860621787175,4.229921104751319,4.153518160433589,4.070436892265984,3.981308597995452,3.8862049794558513,3.7907153540195586,3.6916721527014604,3.6042339725212327,3.5131564275292724,3.431233355997245,3.36259195577746,3.308527732703134
19.0,2882.0,-21.115119169634944,5.262391755830221,5.216968000761761,5.216968000761761,5.216968000761761,5.0782822186677095,5.0782822186677095,5.343659134960119,5.162813894876564,5.352635510815745,5.388696571291021,5.869302327644856,5.956031869187861,5.228523335465225,5.470037138404125,6.015866800093944,5.509492688582528,5.247053991951435,4.916342220413345,4.670575846580719,4.433743838318675,3.8592728949161748,4.258412339491237,4.221937064317735,4.1252937183200435,3.9424592631471045,3.8559950796035363,3.709436679935738,3.6084978198833846,3.541696518324894,3.440888635096385,3.3574872578937107,3.276905630908503,3.2160636650059757,3.1611468148329793
20.0,3596.0,-19.192605037970534,4.862304346787121,4.838399743682959,4.838399743682959,4.838399743682959,5.098613453408511,5.098613453408511,4.944955427411961,4.862819122483041,4.762142494113531,4.838626565508941,4.954278079741682,6.001152285671598,5.053626213541593,5.2719078378877064,6.185178633234501,5.151491494891864,5.256924154991925,4.774135598194617,4.400578932842286,3.753956575690525,4.638890089637223,4.562820342083387,4.248711447118122,4.050918863566834,3.6130321228593556,3.689794452575181,3.4685335967190714,3.5052846676480907,3.463541105099587,3.2327291577211614,3.1927323841220105,3.1093020419667123,3.024883179171316,2.9739889338320014
21.0,1525.0,-26.643601825538266,4.743352951409555,4.895560625048933,4.895560625048933,4.895560625048933,4.776263808418515,4.776263808418515,4.94707110365135,5.036691491661507,5.270146868339331,5.532200855152197,5.900168736784235,5.229959261897741,5.372822357176638,5.062813110459111,5.829208967235447,5.291132507791014,5.021019003196116,4.883588449499203,4.771913232886033,4.666512696518561,4.571892274381938,4.387114288976898,4.313230137835047,4.186279857693676,4.11270797525065,4.013531100395277,3.9113475545130894,3.8220387211739113,3.694977198317864,3.619628327783027,3.525559224720805,3.4451231153868456,3.37414306587827,3.3414233457692317
