Index,RMS,dBFS,8Hz,12.5Hz,16Hz,20Hz,25Hz,31.5Hz,40Hz,50Hz,63Hz,80Hz,100Hz,125Hz,160Hz,200Hz,250Hz,315Hz,400Hz,500Hz,630Hz,800Hz,1000Hz,1250Hz,1600Hz,2000Hz,2500Hz,3150Hz,4000Hz,5000Hz,6300Hz,8000Hz,10000Hz,12500Hz,16000Hz,20000Hz
449.0,1309.0,-27.97020576817924,5.428157480461412,5.42065914382018,5.42065914382018,5.42065914382018,5.471540911576109,5.471540911576109,5.591229312197113,5.628678924676879,5.847049080142639,5.519141061381544,5.807475894628787,5.400280209488581,5.405518084774625,5.1917844238191035,5.344953516809185,5.076517953013444,5.198185084471095,4.897087606977373,4.221393569112315,4.439929523832013,4.270439656637919,4.32411299337851,4.057383685334121,3.847997375267513,3.7178608233666286,3.6556564614902127,3.5357211454562307,3.4528421115494115,3.3759052118721433,3.2743805950245215,3.18209257132537,3.1013717320177787,3.0362269278620775,2.982289830467904
450.0,1224.0,-28.553370343003508,5.31686947365154,5.272679059734783,5.272679059734783,5.272679059734783,5.32333417523715,5.32333417523715,5.409933698067601,5.515055011551622,5.725319559559823,4.530510410249132,5.932060810577455,5.449670003626895,5.683376909063566,4.726546980520961,4.915787266175572,4.2317054205341265,4.28019621060788,4.443183980291546,4.453238502527077,4.45102016897409,4.375423083137885,4.272720674851448,4.143330508484399,3.954049861649163,3.8533222527082702,3.8205844981502994,3.7161732934222633,3.5673197830830605,3.4715803903804607,3.387453844375009,3.3013657190770926,3.2202365994161455,3.1455647620970755,3.1119110703547186
451.0,868.0,-31.53860419566452,4.823884854090919,4.840112259987969,4.840112259987969,4.840112259987969,4.918458509846298,4.918458509846298,5.038743988562103,5.106803454269818,5.340504787317828,5.885966893122129,5.5536033569194725,5.49339775407369,4.837603220066829,5.441002253433202,5.14664480467335,4.54458832248955,4.060594010349471,4.142796083626009,3.733050362771808,3.6549630479509223,3.825737416553151,3.041139712548747,3.0283422991889166,3.380221033928542,2.9281046960601396,2.0470555714350924,2.797863068041988,2.750937799295642,2.657847674765888,2.574110278719355,2.464165547501711,2.381649092205993,2.3249178731776543,2.1624913834605017
452.0,2055.0,-24.052762174952594,5.022069404071088,4.982104152398302,4.982104152398302,4.982104152398302,5.047507390660287,5.047507390660287,5.18067338708415,5.1861956242474285,5.377154078300198,5.9189253027956905,5.494836972990868,5.229886460051334,5.1364287266466375,5.851246227735819,5.405142994629117,4.73787073790089,4.634771033512683,4.672729017171652,4.644005851314588,4.750018476074944,4.188415225477562,4.369908618771027,3.90016907654076,3.890927951132506,3.7567013856395524,3.668533921353349,3.603046648228871,3.4810669571669206,3.401462151395019,3.299966954738572,3.2118029275698987,3.1306566132443496,3.054851286095867,3.0365997718125506
453.0,495.0,-36.41689472052298,4.959217937705293,5.015846122998755,5.015846122998755,5.015846122998755,5.019984047178003,5.019984047178003,5.08995785315452,5.48606566197861,5.738156307721381,5.62656965530333,5.439421642767616,5.4179693860487514,5.39552679182932,5.42754253543558,5.217521432453031,4.6920352316105465,4.267111981317553,4.024372066092938,3.952533680423938,3.537375361682415,4.159765439253326,4.018823632900535,3.883329196500405,3.5551680559493413,3.4529690297459767,3.5736246530805915,3.348802387029221,3.2816062171583287,3.160960060685006,3.065349567674013,2.9680153621438263,2.8865948141493867,2.8222768658388286,2.7713830381114612
454.0,67.0,-53.787502645177824,3.044147620878723,3.1916864094673754,3.1916864094673754,3.1916864094673754,3.727293245046716,3.727293245046716,4.076269063561408,4.549882005792852,4.027892068491865,3.612004845927752,4.554932002713709,3.8151218736341663,3.9572605314626816,3.8355787413630007,4.213183494832699,3.3056968186150715,3.8276265906262785,3.641038954262769,1.8420069825206822,3.2960655133682355,2.733997635112173,2.9033285515524803,2.8799566155564147,2.513792282147554,2.5497966220421975,2.422480028645387,2.362086259042323,2.1943537351947042,2.208488020926475,2.065726032380918,1.9671483170209507,1.8944655282955347,1.826122719924104,1.8012593361711409
455.0,76.0,-52.69272685357852,3.3408405498123317,3.382898519248399,3.382898519248399,3.382898519248399,3.9279136831444936,3.9279136831444936,4.437064360379817,4.306811667031069,4.417226331808719,3.924855366876837,4.157362840162186,4.22174026091806,4.013076969148415,4.258666318757398,4.308898835229268,3.988133617507973,3.9824799792454604,3.7000348734902544,3.337675680486605,2.8977521814884897,2.7382724967377134,2.8705421778146647,2.649921466784191,2.4525880702337886,2.4498148160991158,2.331663050370716,2.209416930569518,2.2177181168315854,2.021857093007516,1.944135667225007,1.8599463250759933,1.7903081951883855,1.736273808886495,1.712652943482767
456.0,46.0,-57.053842065562876,3.6974037232004875,3.830615173024994,3.830615173024994,3.830615173024994,3.882704550668216,3.882704550668216,3.935867336886133,4.345051980050587,4.379316102423281,3.6766080689339122,3.2547003312662093,3.752938551753027,3.8431908940976,4.400528022377091,4.142826795084953,3.3253614361939428,3.757819110310326,3.673598282680441,3.299972348384827,3.108982535471976,2.519238860097752,2.8056700667213277,2.242071386700489,2.2957117266808087,2.0006263052389857,1.8272099603308392,1.540541880618086,1.2344413956282667,1.196279078639744,1.1151149394967346,1.032010172173257,0.9504412323077798,0.9358446443804275,1.1671623803591702
457.0,37.0,-58.94496421785445,2.9537596917332287,3.18117177184605,3.18117177184605,3.18117177184605,3.8289020315681745,3.8289020315681745,4.31990806111282,4.191932515767454,4.270582773604389,4.168711942497419,3.9854879529783886,3.57011626135513,4.173922484668882,3.9429765296325985,3.743222208382981,3.445702497595882,3.0680378105824544,3.5622750175736715,3.078976403475023,2.734660989233788,2.6292013335791484,2.9675196275685347,2.3156834437227483,2.2962583140758412,2.1355947794071444,2.232639142455011,2.0056838583289487,2.067931083093577,1.9185067322663754,1.8188517435467688,1.7312225835890476,1.656605532296867,1.5730071040407356,1.5192665541190356
458.0,45.0,-57.24474842368748,3.8497264441963277,3.920060331805495,3.920060331805495,3.920060331805495,3.91549712155242,3.91549712155242,4.183044046911049,4.323788206141914,4.543672580327285,4.469097070654409,4.253733861189699,4.011379179337772,3.9675102583641046,4.128337847821787,4.098799794459266,3.7169403372394223,3.6935248271882197,3.1504406241693337,3.3734898881164233,3.4096917268683313,2.8953012804439404,2.7986677517210268,2.5979456143775037,2.6463102166159804,2.518208415611918,2.3057279676349043,2.2671110350570687,2.069419088995668,2.071156521069222,1.9659622726427273,1.8641606438044998,1.7907560973377177,1.6965539674260013,1.6738518120485226
459.0,1130.0,-29.24742982952596,5.202580942140484,5.208318368259437,5.208318368259437,5.208318368259437,5.2380169670155805,5.2380169670155805,5.314523336063172,5.43792333568853,5.446824795581378,5.643189253413361,5.6391606063780895,4.592202491139106,5.502701906617582,5.36569215943082,4.970735646655067,4.928840677200863,4.972602174167375,4.991060731010084,4.827255517465232,3.7012819561311674,4.116811848131728,3.842199641170948,3.9660572124698845,3.104383842926229,3.3581996145449584,3.2796844876550773,3.122893304452485,3.0717293481239785,2.9655441577663164,2.859144788400464,2.780402021562388,2.6977260885161156,2.62244039680851,2.559276574703671
460.0,1356.0,-27.663804908573468,5.414954973584815,5.421252650836699,5.421252650836699,5.421252650836699,5.449357399444614,5.449357399444614,5.552133096480481,5.658204907159241,5.813013376180464,5.754637112416818,5.525908900432418,5.339603849460005,5.670913009614441,5.254626430156791,5.4556155019863075,4.789809848843936,4.693780249090457,4.912980579211259,4.619680254268231,4.173726481674232,4.129972486447564,4.1488859743362285,3.9004194819416287,3.4924186121358693,3.442656298587452,3.4415627403228384,3.353887152698053,3.292967318450692,3.150881959857727,3.0702045454593327,2.97620875406947,2.8947477101418966,2.8232983705146,2.7718061581462803
461.0,1148.0,-29.11016093795526,4.646119331998656,4.651113923124026,4.651113923124026,4.651113923124026,4.807021661664903,4.807021661664903,4.913712881018723,5.203751715788092,5.4470110314642515,5.9035060781716195,5.516550357996385,5.485398670029988,5.518162133510148,5.13346672202261,4.925160498832423,4.664840456772651,3.712096662269256,4.491947662677552,4.179068577779277,3.806410924661181,3.6428575878424843,3.6246467638598285,3.1649376586330797,2.961294747122097,3.087155173142696,3.1418881940098857,2.909644538660532,2.7806558545347815,2.5961972320360482,2.59790276081875,2.507586989118702,2.424442276818931,2.3276693473178183,2.3273541842874774
462.0,598.0,-34.77497501942614,4.838496476744292,4.844676640301057,4.844676640301057,4.844676640301057,4.919924081289826,4.919924081289826,4.900179090454886,5.136297375851726,5.496879331033809,5.795388821679465,5.356570149824564,5.274083246207757,4.881670585231065,5.169347229505231,5.123252240616013,4.520490445470374,4.039267617869417,3.9516703093345895,3.186318713252383,3.542307843989827,3.1862471579274776,3.132693431130578,2.712934232422759,2.7465670343440447,2.7518039756282664,2.431362267369467,2.384817699305778,2.343454464935116,2.3310703803078243,2.2272492245588777,2.107224979874169,2.021947406289263,1.973737130331845,1.8949907785894695
463.0,68.0,-53.65882044506962,3.7516639462609866,3.846337990663703,3.846337990663703,3.846337990663703,3.278815996282292,3.278815996282292,4.0696783114014705,4.497876699603834,4.744458589074208,4.6380697493845755,4.559105834915313,4.672406141310364,4.322547224933804,4.357781201568681,4.063570181034149,3.664753493203638,3.914733332209093,3.2839086499433257,3.4910810985554517,3.3396947153299252,3.0825465897105775,3.0716596250188926,2.94529615900154,2.848902898386549,2.7569061515038533,2.6262353957868485,2.5603680675030747,2.487772297418304,2.3838247484260844,2.2919086516446616,2.193590730929848,2.1142972378035987,2.045352705461627,1.99522347716901
464.0,42.0,-57.844012891236346,3.7231271587956916,3.8970847447795447,3.8970847447795447,3.8970847447795447,3.8440921083131934,3.8440921083131934,4.267296856267399,3.5430711809378534,4.3648258566565294,4.536868539287808,4.107781898030196,4.0034444811900425,3.9556838804121064,4.0577295917930805,4.15634747234521,3.5725949538974193,3.796292849040883,3.189394718790267,3.189086094220183,3.0614447435165326,2.826493432077675,2.240943980821328,2.366722431833148,2.152019578769181,2.072645557770397,2.0920805947211782,1.8085818448771642,1.744468963884971,1.729111018452525,1.5735193215118504,1.479849266305609,1.4269294979868659,1.3894103687161172,1.3724347742020595
465.0,35.0,-59.42763781218885,2.6503075231319366,2.1945476029962014,2.1945476029962014,2.1945476029962014,3.9427739675660645,3.9427739675660645,3.899180761361699,3.5627207344169727,4.281251860454331,3.5553706436341352,4.242573667537633,3.7699576852592145,3.9689149737922786,4.169716719998571,3.715852348443671,3.8016611057403766,3.46253684670941,3.3975422025076853,3.0537116695515523,2.8503596310650545,2.894432057435695,2.283938454885741,1.8587760040415617,1.6946595028903144,2.035802155024688,1.699358865629149,1.7873302413601562,1.516526022877068,1.3779521308075968,1.3044570024609687,1.232137363039615,1.1926582482752004,1.2289009907343236,1.2192164396919176
